Transaction ID,Customer ID,Gender,Age,Product Category,Price per Unit,Geography,Product name,Salesperson,Profit,Total Amount,Quantity,Order Date,Ship Date
589054,CUST3317,Male,50,Furnishings,17.22,"United States,Orem,Utah",Aluminum Document Frame,Charlie Davis,22.0,73.32,6,2023-05-22,2023-05-28
278814,CUST8043,Female,35,Tables,74.81,"United States,Seattle,Washington",KI Adjustable-Height Table,Ethan Wright,113.49,515.88,6,2023-06-19,2023-06-23
818925,CUST8728,Male,63,Chairs,99.21,"United States,Seattle,Washington","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Alice Johnson,73.19,585.55,3,2024-10-26,2024-10-29
897711,CUST4671,Female,39,Furnishings,84.49,"United States,Los Angeles,California","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Charlie Davis,14.17,48.86,7,2024-07-08,2024-07-14
193861,CUST7326,Female,37,Art,22.69,"United States,Los Angeles,California",Newell 322,Bob Smith,1.97,7.28,4,2025-02-11,2025-02-14
342676,CUST3127,Male,36,Phones,33.06,"United States,Los Angeles,California",Mitel 5320 IP Phone VoIP phone,Ethan Wright,90.72,907.15,4,2024-05-15,2024-05-22
996008,CUST1051,Male,20,Binders,23.23,"United States,Los Angeles,California",DXL Angle-View Binders with Locking Rings by Samsill,George Lee,5.78,18.5,3,2024-09-24,2024-10-01
403502,CUST5512,Female,54,Appliances,344.26,"United States,Los Angeles,California",Belkin F5C206VTEL 6 Outlet Surge,Alice Johnson,34.47,114.9,5,2024-01-23,2024-01-30
759613,CUST4948,Male,48,Tables,33.89,"United States,Los Angeles,California",Chromcraft Rectangular Conference Tables,Alice Johnson,85.31,1706.18,9,2024-08-29,2024-09-04
555048,CUST2658,Male,56,Phones,59.97,"United States,Los Angeles,California",Konftel 250 ConferenceÂ phoneÂ - Charcoal black,George Lee,68.36,911.42,4,2025-02-09,2025-02-15
362441,CUST2009,Male,49,Supplies,99.89,"United States,San Francisco,California",Staples,Bob Smith,0.15,7.36,2,2025-02-28,2025-03-03
567614,CUST3838,Female,23,Art,47.9,"United States,San Francisco,California",Deluxe Chalkboard Eraser Cleaner,Hannah Brown,10.63,23.1,2,2023-09-10,2023-09-16
573363,CUST1005,Male,30,Art,74.94,"United States,North Las Vegas,Nevada",DIXON Oriole Pencils,Alice Johnson,4.7,18.06,7,2024-05-30,2024-06-06
441778,CUST4314,Female,48,Paper,10.39,"United States,North Las Vegas,Nevada",Xerox 1909,Bob Smith,36.4,79.14,3,2024-04-24,2024-04-27
849989,CUST8849,Female,60,Furnishings,40.65,"United States,North Las Vegas,Nevada","Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Hannah Brown,14.21,37.4,2,2023-10-31,2023-11-03
758803,CUST1350,Female,51,Art,70.82,"United States,Los Angeles,California",Staples,Hannah Brown,4.79,14.52,3,2024-10-24,2024-10-30
547563,CUST2728,Male,57,Furnishings,98.1,"United States,Seattle,Washington",Eldon Wave Desk Accessories,Hannah Brown,2.62,6.24,3,2023-05-03,2023-05-07
478009,CUST7091,Female,46,Fasteners,47.27,"United States,Seattle,Washington",OIC Binder Clips,Alice Johnson,8.95,17.9,5,2024-12-07,2024-12-13
272180,CUST2127,Female,63,Binders,86.21,"United States,Seattle,Washington",GBC DocuBind P400 Electric Binding System,Ethan Wright,1061.57,3266.38,3,2023-08-01,2023-08-08
303478,CUST9332,Male,39,Phones,59.92,"United States,Los Angeles,California",Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,Fiona Green,12.23,139.8,5,2024-05-28,2024-06-04
283485,CUST4865,Female,38,Binders,88.19,"United States,Pueblo,Colorado","Wilson Jones 1"" Hanging DublLock Ring Binders",George Lee,-8.13,11.09,7,2023-09-14,2023-09-20
982205,CUST2359,Female,56,Binders,34.27,"United States,Pueblo,Colorado","Avery Trapezoid Extra Heavy Duty 4"" Binders",George Lee,-16.78,25.16,2,2024-09-06,2024-09-10
699339,CUST6608,Female,64,Accessories,85.44,"United States,Louisville,Colorado",KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,Charlie Davis,56.57,196.75,6,2025-02-17,2025-02-24
925368,CUST2009,Male,49,Binders,49.49,"United States,Phoenix,Arizona",SpineVue Locking Slant-D Ring Binders by Cardinal,Charlie Davis,-6.03,8.23,3,2023-03-22,2023-03-29
877361,CUST1730,Male,23,Furnishings,53.17,"United States,Tucson,Arizona",Acrylic Self-Standing Desk Frames,Hannah Brown,0.96,4.27,2,2024-04-10,2024-04-17
501985,CUST1132,Male,34,Tables,32.14,"United States,Los Angeles,California",Hon 4060 Series Tables,Diana Patel,11.2,447.84,5,2023-10-20,2023-10-26
341038,CUST4684,Female,61,Phones,76.69,"United States,Salem,Oregon",Plantronics 81402,Alice Johnson,19.8,263.96,5,2023-04-23,2023-04-29
818332,CUST4737,Female,24,Art,19.33,"United States,Salem,Oregon","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Hannah Brown,17.91,71.63,11,2023-12-20,2023-12-24
650507,CUST1377,Female,49,Art,58.39,"United States,Salem,Oregon","Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Diana Patel,0.82,9.33,1,2025-01-12,2025-01-16
631822,CUST7869,Male,65,Art,97.04,"United States,Los Angeles,California","BIC Brite Liner Highlighters, Chisel Tip",Ethan Wright,10.37,32.4,5,2025-03-04,2025-03-09
418467,CUST4991,Female,35,Binders,38.46,"United States,Seattle,Washington",Cardinal Holdit Business Card Pockets,Ethan Wright,6.97,19.92,5,2023-05-19,2023-05-25
837306,CUST2562,Female,21,Paper,8.68,"United States,Aurora,Colorado",Xerox 194,Bob Smith,62.14,177.54,4,2023-12-07,2023-12-11
447064,CUST8994,Male,39,Appliances,261.2,"United States,Aurora,Colorado",Fellowes Mighty 8 Compact Surge Protector,Fiona Green,3.24,32.43,2,2023-04-03,2023-04-08
276529,CUST4685,Male,21,Binders,42.64,"United States,Los Angeles,California",Vinyl Sectional Post Binders,Ethan Wright,67.86,180.96,6,2024-07-16,2024-07-20
904225,CUST3094,Female,57,Chairs,35.63,"United States,El Cajon,California",Global Comet Stacking Armless Chair,Hannah Brown,47.85,478.48,2,2025-01-21,2025-01-25
987961,CUST6525,Female,43,Tables,49.64,"United States,San Francisco,California",Hon 2111 Invitation Series Corner Table,George Lee,-87.94,502.49,3,2023-09-28,2023-10-05
567826,CUST4294,Male,23,Binders,69.61,"United States,San Francisco,California","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Alice Johnson,68.85,196.7,6,2024-03-21,2024-03-27
307575,CUST5593,Female,22,Labels,64.09,"United States,Los Angeles,California",Avery 49,George Lee,1.41,2.88,1,2023-04-08,2023-04-11
445662,CUST3324,Female,33,Binders,23.0,"United States,Los Angeles,California",Wilson Jones Leather-Like Binders with DublLock Round Rings,Hannah Brown,14.14,41.9,6,2024-04-24,2024-04-28
226764,CUST6886,Female,43,Storage,67.19,"United States,Los Angeles,California","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Charlie Davis,4.07,23.92,4,2023-03-17,2023-03-21
163036,CUST8950,Female,63,Binders,79.75,"United States,San Francisco,California",Avery Hidden Tab Dividers for Binding Systems,Fiona Green,4.65,14.3,6,2024-12-19,2024-12-25
494128,CUST3529,Male,34,Bookcases,296.83,"United States,San Francisco,California","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Diana Patel,7.05,119.83,1,2023-06-26,2023-06-29
434284,CUST8029,Male,35,Art,54.47,"United States,San Francisco,California",Prang Drawing Pencil Set,Fiona Green,2.22,5.56,2,2025-02-25,2025-03-02
929020,CUST6091,Female,38,Paper,16.15,"United States,San Francisco,California",Xerox 1967,Bob Smith,15.55,32.4,5,2023-03-20,2023-03-27
489753,CUST3116,Male,63,Binders,30.9,"United States,San Francisco,California",Tuff Stuff Recycled Round Ring Binders,Hannah Brown,2.8,7.71,2,2024-09-27,2024-09-30
636725,CUST1096,Male,65,Tables,45.23,"United States,San Francisco,California",Hon 5100 Series Wood Tables,Fiona Green,-17.46,698.35,3,2024-07-13,2024-07-19
822106,CUST2029,Male,37,Storage,177.95,"United States,Los Angeles,California",Fellowes Super Stor/Drawer,Ethan Wright,44.96,249.75,9,2025-02-15,2025-02-19
368640,CUST3559,Female,43,Phones,86.79,"United States,Los Angeles,California",GE DSL Phone Line Filter,George Lee,28.79,255.94,8,2023-10-17,2023-10-24
745198,CUST4134,Female,38,Chairs,97.82,"United States,Seattle,Washington","Safco Chair Connectors, 6/Carton",Alice Johnson,13.85,123.14,4,2024-09-15,2024-09-19
422546,CUST3135,Male,59,Binders,11.11,"United States,Seattle,Washington",Self-Adhesive Ring Binder Labels,Fiona Green,3.8,11.26,4,2024-10-04,2024-10-07
610953,CUST6267,Male,23,Tables,56.19,"United States,Los Angeles,California",Bevis Round Conference Table Top & Single Column Base,George Lee,4.39,351.22,3,2024-05-19,2024-05-25
967041,CUST1510,Female,56,Storage,94.37,"United States,Phoenix,Arizona",Eldon Fold 'N Roll Cart System,Bob Smith,6.29,55.92,5,2023-08-17,2023-08-24
558050,CUST8382,Female,37,Chairs,88.53,"United States,Tucson,Arizona",Office Star - Ergonomically Designed Knee Chair,Fiona Green,-25.91,259.14,4,2023-05-24,2023-05-31
788287,CUST3293,Female,51,Binders,55.8,"United States,Great Falls,Montana","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Fiona Green,2.21,6.1,2,2024-02-08,2024-02-12
316614,CUST4162,Female,49,Paper,7.68,"United States,San Diego,California",Xerox 189,Hannah Brown,50.33,104.85,1,2024-03-17,2024-03-22
503234,CUST6973,Male,38,Binders,96.82,"United States,San Diego,California",Wilson Jones Custom Binder Spines & Labels,Fiona Green,3.16,8.7,2,2024-03-15,2024-03-21
633273,CUST9990,Male,58,Paper,9.89,"United States,San Diego,California",Xerox 1897,Bob Smith,9.76,19.92,4,2024-09-14,2024-09-18
172841,CUST5171,Female,61,Furnishings,84.08,"United States,San Diego,California",Nu-Dell Leatherette Frames,Charlie Davis,15.49,43.02,3,2023-10-15,2023-10-22
801290,CUST4881,Male,42,Binders,14.84,"United States,San Francisco,California",Clear Mylar Reinforcing Strips,Bob Smith,30.28,89.71,6,2023-12-04,2023-12-11
816022,CUST5729,Female,51,Paper,10.32,"United States,San Francisco,California","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Hannah Brown,10.73,22.83,3,2024-11-15,2024-11-20
872189,CUST7198,Female,60,Accessories,46.35,"United States,Riverside,California","Maxell 74 Minute CD-R Spindle, 50/Pack",Hannah Brown,15.1,41.94,2,2025-03-05,2025-03-10
772603,CUST5721,Female,22,Paper,16.39,"United States,Riverside,California",Xerox 1965,Ethan Wright,5.86,11.96,2,2023-07-31,2023-08-03
785828,CUST6265,Female,47,Art,72.8,"United States,Riverside,California",Newell 348,Alice Johnson,3.8,13.12,4,2024-05-24,2024-05-27
197707,CUST4288,Female,58,Storage,153.28,"United States,Riverside,California","Hot File 7-Pocket, Floor Stand",Charlie Davis,160.62,535.41,3,2023-07-27,2023-08-02
199321,CUST9382,Female,53,Art,73.84,"United States,San Francisco,California",Newell 334,Fiona Green,25.79,99.2,5,2024-10-29,2024-11-01
609889,CUST5159,Male,49,Chairs,95.11,"United States,San Francisco,California",Global Troy Executive Leather Low-Back Tilter,Charlie Davis,50.1,801.57,2,2024-12-04,2024-12-08
442665,CUST5427,Male,58,Tables,75.75,"United States,San Francisco,California","Hon 30"" x 60"" Table with Locking Drawer",Bob Smith,27.28,272.85,1,2024-05-12,2024-05-17
237344,CUST9891,Male,58,Art,71.59,"United States,San Francisco,California",Newell 32,Charlie Davis,3.23,11.52,4,2024-05-14,2024-05-18
956502,CUST6801,Female,39,Chairs,90.25,"United States,San Francisco,California",Global Comet Stacking Armless Chair,Alice Johnson,71.77,717.72,3,2024-03-05,2024-03-08
546400,CUST5974,Male,47,Storage,172.44,"United States,San Francisco,California",Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Diana Patel,68.59,236.5,10,2024-10-06,2024-10-12
686473,CUST6207,Male,42,Tables,79.54,"United States,San Francisco,California",Safco Drafting Table,George Lee,19.16,170.35,3,2024-07-11,2024-07-17
720140,CUST9958,Female,21,Art,56.77,"United States,Los Angeles,California",Crayola Colored Pencils,Fiona Green,6.49,19.68,6,2023-08-15,2023-08-22
877991,CUST4946,Male,57,Binders,66.7,"United States,Tucson,Arizona",Wilson Jones Custom Binder Spines & Labels,Charlie Davis,-5.71,8.16,5,2024-09-14,2024-09-21
958302,CUST8057,Male,47,Accessories,57.13,"United States,Tucson,Arizona",NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Alice Johnson,179.19,1023.94,8,2023-09-25,2023-09-29
709952,CUST7355,Male,60,Art,35.08,"United States,Tucson,Arizona",Newell 324,Alice Johnson,0.92,9.24,1,2024-02-03,2024-02-10
148417,CUST7856,Female,60,Accessories,52.43,"United States,Tucson,Arizona",Microsoft Natural Keyboard Elite,Fiona Green,-29.94,479.04,10,2024-09-10,2024-09-14
420784,CUST2090,Female,20,Phones,59.56,"United States,San Francisco,California",VTech DS6151,Bob Smith,60.48,604.75,6,2024-08-22,2024-08-26
960917,CUST8146,Female,44,Supplies,82.62,"United States,San Francisco,California",Acme Softgrip Scissors,Diana Patel,11.8,40.7,5,2024-09-26,2024-10-03
610345,CUST3083,Male,30,Phones,40.15,"United States,San Francisco,California",AT&T CL2909,Charlie Davis,37.8,302.38,3,2025-02-09,2025-02-12
477320,CUST8818,Female,41,Accessories,11.84,"United States,San Francisco,California",ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,Bob Smith,4.95,45.0,3,2023-09-02,2023-09-08
695488,CUST5807,Male,26,Storage,54.38,"United States,San Francisco,California","Fellowes Personal Hanging Folder Files, Navy",Diana Patel,15.04,53.72,4,2024-09-29,2024-10-04
415711,CUST3549,Female,52,Supplies,25.43,"United States,San Francisco,California",High Speed Automatic Electric Letter Opener,Charlie Davis,327.51,8187.65,5,2023-11-05,2023-11-08
518686,CUST6813,Female,64,Furnishings,64.82,"United States,San Francisco,California",Staples,Bob Smith,34.28,77.92,8,2023-04-30,2023-05-05
717110,CUST5990,Male,24,Paper,19.92,"United States,Los Angeles,California",Xerox 1966,Alice Johnson,3.18,6.48,1,2024-08-07,2024-08-12
884059,CUST6252,Male,45,Supplies,17.81,"United States,Los Angeles,California",Acme Kleen Earth Office Shears,Charlie Davis,4.5,15.52,4,2024-01-03,2024-01-10
200282,CUST5647,Male,61,Phones,80.53,"United States,North Las Vegas,Nevada",Apple iPhone 5S,Bob Smith,114.0,911.98,2,2024-07-11,2024-07-14
887073,CUST1572,Male,38,Chairs,95.63,"United States,North Las Vegas,Nevada",Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,Ethan Wright,-109.58,674.35,3,2023-03-18,2023-03-22
140518,CUST5906,Male,48,Furnishings,25.15,"United States,North Las Vegas,Nevada",Tensor Computer Mounted Lamp,Fiona Green,36.18,134.01,9,2023-09-01,2023-09-08
516217,CUST4104,Female,22,Accessories,20.55,"United States,North Las Vegas,Nevada",Logitech Illuminated Ultrathin Keyboard with Backlighting,Ethan Wright,70.1,170.97,3,2024-05-14,2024-05-20
410642,CUST2449,Male,52,Accessories,30.06,"United States,Draper,Utah",Memorex Micro Travel Drive 16 GB,Diana Patel,34.7,111.93,7,2023-10-30,2023-11-02
296380,CUST6602,Female,29,Accessories,41.19,"United States,San Francisco,California",WD My Passport Ultra 2TB Portable External Hard Drive,Diana Patel,38.08,238.0,2,2024-05-04,2024-05-09
102816,CUST9024,Female,29,Storage,160.8,"United States,Los Angeles,California","SAFCO Commercial Wire Shelving, Black",Alice Johnson,0.0,276.28,2,2024-01-10,2024-01-15
326556,CUST8108,Female,31,Bookcases,165.63,"United States,Seattle,Washington","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Hannah Brown,259.89,1367.84,8,2024-05-07,2024-05-10
166632,CUST7545,Female,48,Binders,97.58,"United States,San Francisco,California",Wilson Jones data.warehouse D-Ring Binders with DublLock,Diana Patel,6.91,19.75,3,2024-03-29,2024-04-02
320985,CUST7026,Female,46,Tables,32.67,"United States,Denver,Colorado",BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Alice Johnson,-161.88,218.75,2,2023-06-09,2023-06-14
412830,CUST4875,Female,34,Appliances,376.71,"United States,Denver,Colorado","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Charlie Davis,0.29,2.6,1,2024-04-09,2024-04-14
990436,CUST9860,Female,30,Paper,6.93,"United States,Glendale,Arizona",White Computer Printout Paper by Universal,George Lee,33.72,93.02,3,2024-02-06,2024-02-11
489501,CUST9320,Female,32,Appliances,376.24,"United States,Pleasant Grove,Utah",Hoover WindTunnel Plus Canister Vacuum,Charlie Davis,305.13,1089.75,3,2023-04-15,2023-04-21
308824,CUST3668,Male,26,Paper,11.72,"United States,Pleasant Grove,Utah",Xerox 1934,Ethan Wright,219.44,447.84,8,2025-03-08,2025-03-13
265302,CUST8538,Female,18,Art,27.25,"United States,Pleasant Grove,Utah",Newell 329,Alice Johnson,4.26,16.4,5,2024-12-12,2024-12-17
931735,CUST3249,Male,38,Phones,82.18,"United States,Pleasant Grove,Utah",Panasonic KX T7731-B Digital phone,Alice Johnson,35.0,399.96,5,2024-05-18,2024-05-23
431309,CUST2678,Female,20,Storage,111.45,"United States,Pleasant Grove,Utah","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Alice Johnson,7.95,158.9,5,2023-12-07,2023-12-12
545805,CUST6514,Female,35,Binders,31.94,"United States,Pleasant Grove,Utah",Ibico Standard Transparent Covers,George Lee,4.78,13.18,1,2023-06-08,2023-06-14
771334,CUST3938,Female,54,Paper,17.44,"United States,Los Angeles,California","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Â” x 11Â”",Hannah Brown,9.84,20.94,3,2023-08-28,2023-09-01
173689,CUST2026,Female,39,Paper,14.21,"United States,Los Angeles,California",Xerox 1913,Bob Smith,53.26,110.96,2,2023-08-02,2023-08-05
766935,CUST6672,Female,32,Chairs,42.28,"United States,Los Angeles,California","Global Value Steno Chair, Gray",Hannah Brown,21.26,340.14,7,2023-06-06,2023-06-09
238322,CUST8978,Male,37,Accessories,29.92,"United States,San Francisco,California",Logitech Desktop MK120 Mouse and keyboard Combo,Hannah Brown,1.64,16.36,1,2024-06-25,2024-07-02
984890,CUST7384,Male,46,Storage,174.47,"United States,San Francisco,California",Akro Stacking Bins,Bob Smith,0.63,15.78,2,2024-06-10,2024-06-14
768993,CUST7914,Male,61,Art,71.33,"United States,San Francisco,California",Boston KS Multi-Size Manual Pencil Sharpener,Hannah Brown,12.87,45.98,2,2023-11-10,2023-11-14
666382,CUST8251,Female,33,Appliances,124.87,"United States,San Diego,California",Fellowes Superior 10 Outlet Split Surge Protector,George Lee,22.07,76.12,2,2024-06-10,2024-06-14
989944,CUST6197,Female,35,Copiers,78.17,"United States,San Diego,California",Sharp AL-1530CS Digital Copier,Fiona Green,434.99,1199.98,3,2024-01-15,2024-01-18
620900,CUST2537,Female,62,Phones,22.57,"United States,San Diego,California",AT&T 1070 Corded Phone,Alice Johnson,55.75,445.96,5,2024-03-23,2024-03-28
312509,CUST8359,Male,22,Furnishings,83.32,"United States,San Diego,California",Dana Halogen Swing-Arm Architect Lamp,Bob Smith,91.77,327.76,8,2023-11-22,2023-11-26
833690,CUST5957,Male,60,Furnishings,67.49,"United States,Glendale,Arizona","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Charlie Davis,-3.03,121.38,4,2023-10-25,2023-10-29
107136,CUST7394,Male,34,Accessories,97.94,"United States,Glendale,Arizona",SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Diana Patel,-10.8,95.98,3,2024-05-13,2024-05-20
422046,CUST9654,Male,37,Storage,87.48,"United States,Vacaville,California",Advantus Rolling Drawer Organizers,Hannah Brown,110.05,423.28,11,2024-04-06,2024-04-10
722954,CUST1375,Male,34,Labels,73.6,"United States,San Diego,California",Avery 494,Fiona Green,9.6,20.88,8,2024-09-03,2024-09-08
592914,CUST3453,Female,33,Phones,11.88,"United States,Seattle,Washington",Cisco Unified IP Phone 7945G VoIP phone,Bob Smith,68.2,1091.17,4,2023-03-29,2023-04-04
